year,age_key,measure_id,measure_name,total_number,high_bmi_attr_number,population,total_rate,high_bmi_attr_rate
1998,60-64,2,DALYs (Disability-Adjusted Life Years),56753.5817739278,1231.3612944951292,56563484.511560015,100.3360777080997,2.1769544523790305
1998,65-69,2,DALYs (Disability-Adjusted Life Years),50911.81609811344,1046.1604551928647,44901392.478030644,113.38582900969848,2.3299064849820192
1998,70-74,2,DALYs (Disability-Adjusted Life Years),38584.305047077345,613.3445478660112,32143764.798735775,120.03667052900686,1.9081291557052904
1998,75-79,2,DALYs (Disability-Adjusted Life Years),23804.776943794343,308.5365955715898,19598490.5204134,121.46229792034116,1.5742875465343835
1998,80-84,2,DALYs (Disability-Adjusted Life Years),11392.236250200027,99.3988661529566,10081391.740612075,113.00261455278363,0.9859637311040724
1998,85-89,2,DALYs (Disability-Adjusted Life Years),4111.9960939401535,19.9755005357669,3939789.175376855,104.37096785887856,0.5070195293852537
1998,90-94,2,DALYs (Disability-Adjusted Life Years),1244.265303274375,3.102689133842605,1192166.788839732,104.37006926567274,0.26025629659271715
1998,95+,2,DALYs (Disability-Adjusted Life Years),395.41579817649887,0.35074300209437953,299101.1505638121,132.2013631278688,0.11726568133663859
1999,20-24,2,DALYs (Disability-Adjusted Life Years),6822.50493127691,45.36708147613674,152570222.79396954,4.471714602193381,0.029735213494051418
1999,25-29,2,DALYs (Disability-Adjusted Life Years),10906.416465639695,155.20556069790462,172880573.19327232,6.308642008866339,0.0897761719730025
1999,30-34,2,DALYs (Disability-Adjusted Life Years),20372.086566083017,410.3492368784918,176248226.87223068,11.558746960246896,0.23282460434394625
1999,35-39,2,DALYs (Disability-Adjusted Life Years),28346.81805832514,566.9166305271923,143425671.0588424,19.76411743382777,0.3952685919765415
1999,40-44,2,DALYs (Disability-Adjusted Life Years),38976.219194686135,712.0927054739401,122068705.92634223,31.9297389932231,0.5833540218765206
1999,45-49,2,DALYs (Disability-Adjusted Life Years),47968.25608552607,788.7142139747629,109223800.37473726,43.917402545005025,0.7221083786397778
1999,50-54,2,DALYs (Disability-Adjusted Life Years),49502.4738521105,955.4274963491076,82152799.72515942,60.256587745907694,1.1629883577254476
1999,55-59,2,DALYs (Disability-Adjusted Life Years),49870.15680162017,1071.9467718786027,63285478.15791188,78.80189619043821,1.6938274041381942
1999,60-64,2,DALYs (Disability-Adjusted Life Years),56184.36157947248,1249.8612398730281,56804449.935323834,98.90838066989934,2.2002875501762444
1999,65-69,2,DALYs (Disability-Adjusted Life Years),51420.09202086755,1094.6034472276162,46035086.22132853,111.6976120640871,2.3777590900231123
1999,70-74,2,DALYs (Disability-Adjusted Life Years),39587.08475187643,658.2526620290113,33268358.915289726,118.99319967262555,1.9786147663763676
1999,75-79,2,DALYs (Disability-Adjusted Life Years),24744.462141291755,339.14556164259284,20470197.760475468,120.88042544009603,1.656777162638977
